screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
fighting (1098).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (11).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1101).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1103).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1109).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (111).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1110).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1113).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1116).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1120).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1124).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1129).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1133).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1138).jpg,fighting,20,low,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1139).jpg,fighting,20,low,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1140).jpg,fighting,20,low,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1144).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1148).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1152).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1159).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1163).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1169).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1170).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1172).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1177).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1196).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1197).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1203).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1204).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1206).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1207).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1211).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1225).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1232).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1234).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1235).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1236).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1250).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1256).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1264).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1266).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1272).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1273).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1275).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1276).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1280).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1284).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1285).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1287).jpg,fighting,20,low,bow,spider,give_strength,,place_light_source,take_sword
fighting (1302).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1303).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1312).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1317).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1320).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1322).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1323).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1324).jpg,fighting,20,low,miscellaneous,zombie,give_strength,,place_light_source,take_sword
fighting (1327).jpg,fighting,7,low,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (1331).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1339).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1347).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1348).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1349).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1351).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1355).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1357).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1358).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1359).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (136).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1361).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1367).jpg,fighting,20,low,block,other,give_strength,,place_light_source,
fighting (1368).jpg,fighting,20,mid,block,other,give_strength,,place_light_source,
fighting (1373).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (1374).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (1383).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1392).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1394).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1397).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1399).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (140).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1405).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1407).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1409).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1423).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1425).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1428).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1437).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1438).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (144).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1443).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1444).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1446).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1449).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1450).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1453).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1459).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1460).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1462).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1467).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1469).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1472).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1474).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1476).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1479).jpg,fighting,20,mid,miscellaneous,ender,give_strength,,place_light_source,take_sword
fighting (148).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1481).jpg,fighting,20,mid,axe,no_mob,give_strength,,place_light_source,
fighting (1484).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1492).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1495).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1496).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1498).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1501).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1502).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1504).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (151).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1513).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1520).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1521).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1524).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1526).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1529).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1531).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1533).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1534).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1537).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1538).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1541).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (155).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1556).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (156).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1560).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1567).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1568).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1570).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1573).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1581).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1584).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1587).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (1589).jpg,fighting,20,low,bow,skeleton,give_strength,,place_light_source,
fighting (159).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1590).jpg,fighting,20,low,axe,no_mob,give_strength,,place_light_source,
fighting (1591).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1593).jpg,fighting,20,low,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1602).jpg,fighting,20,low,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1607).jpg,fighting,20,low,bow,no_mob,give_strength,,place_light_source,
fighting (1610).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1611).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1612).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1617).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1618).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1620).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1623).jpg,fighting,20,high,axe,other,give_strength,,,
fighting (1627).jpg,fighting,20,high,sword,other,give_strength,,,
